"","2-chlorodeoxyadenosine","2-chlorodeoxyadenosine&Valproic acid","5-Azacytidine","Acalabrutinib","Acalabrutinib&AZD6738","Acalabrutinib&BGB-10188","Acalabrutinib&Buparlisib","Acalabrutinib&Compound 7n","Acalabrutinib&Copanlisib","Acalabrutinib&Duvelisib","Acalabrutinib&Idelalisib","Acalabrutinib&Nemiralisib","Acalabrutinib&Pictilisib","Acalabrutinib&Pilaralisib","Acalabrutinib&Quizartinib","Acalabrutinib&Sonrotoclax","Acalabrutinib&Umbralisib","Acalabrutinib&Venetoclax","Acalabrutinib&ZSTK474","Alectinib","Alisertib","Alisertib&Crizotinib","Allopurinol","Avadomide","AZD6738","Bendamustine","BGB-10188","BGB-10188&Ibrutinib","BGB-10188&Sonrotoclax","BGB-10188&Venetoclax","BGB-10188&Zanubrutinib","Binimetinib","Binimetinib&Venetoclax","Bortezomib","Brigatinib","Buparlisib","Buparlisib&Ibrutinib","Buparlisib&Venetoclax","Busulfan","Cabozantinib","Cabozantinib&Ruxolitinib","CBL0137","Cerdulatinib","Ceritinib","Chlorambucil","Chlorambucil&Ibrutinib","Chlorambucil&Lenalidomide","Cobimetinib","Cobimetinib&Venetoclax","Compound 7n","Compound 7n&Ibrutinib","Compound 7n&Venetoclax","Copanlisib","Copanlisib&Ibrutinib","Copanlisib&Venetoclax","Copanlisib&Zanubrutinib","Crizotinib","Cyclosporine","Cytarabine","Cytarabine&Nutlin 3a","Dasatinib","Dasatinib&Venetoclax","Dexamethasone","Dexamethasone&Lenalidomide","Dimethyl fumarate","Doramapimod","Doramapimod&Palbociclib","Doxorubicin","Duvelisib","Duvelisib&Ibrutinib","Duvelisib&Venetoclax","Duvelisib&Zanubrutinib","Eltrombopag","Ensartinib","Entospletinib","Entrectinib","Etodolac","Etoposide","Everolimus","Flavopiridol","Fludarabine","Fludarabine&Ibrutinib","Ibrutinib","Ibrutinib&Idelalisib","Ibrutinib&Nemiralisib","Ibrutinib&Pictilisib","Ibrutinib&Pilaralisib","Ibrutinib&Quizartinib","Ibrutinib&Selinexor","Ibrutinib&SNX-5422","Ibrutinib&Umbralisib","Ibrutinib&Venetoclax","Ibrutinib&ZSTK474","Idelalisib","Idelalisib&JQ1","Idelalisib&Quizartinib","Idelalisib&Ruxolitinib","Idelalisib&Trametinib","Idelalisib&Venetoclax","Idelalisib&Zanubrutinib","Imiquimod","Ixazomib","JQ1","JQ1&Palbociclib","JQ1&Ruxolitinib","JQ1&Sorafenib","Karonudib","Lenalidomide","Lenalidomide&Methylprednisolone","Lorlatinib","Melphalan","Metformin","Methotrexate","Methylprednisolone","Mycophenolate mofetil","Navitoclax","Nemiralisib","Nemiralisib&Venetoclax","Niclosamide","Nutlin 3a","Obatoclax","Palbociclib","Palbociclib&Quizartinib","Palbociclib&Ruxolitinib","Palbociclib&Sorafenib","Palbociclib&Trametinib","Palbociclib&Venetoclax","Panobinostat","Panobinostat&Ruxolitinib","PD0325901","PD0325901&Venetoclax","Pictilisib","Pictilisib&Venetoclax","Pilaralisib","Pilaralisib&Venetoclax","Pimasertib","Pimasertib&Venetoclax","Pralatrexate","Prednisone","Pyrimethamine","Quizartinib","Refametinib","Refametinib&Venetoclax","Romidepsin","Ruxolitinib","Ruxolitinib&Venetoclax","S63845","Selinexor","Selumetinib","Selumetinib&Venetoclax","Simvastatin","SNX-5422","Sodium Salicylate","Sonrotoclax","Sonrotoclax&Copanlisib","Sonrotoclax&Duvelisib","Sonrotoclax&Ibrutinib","Sonrotoclax&Idelalisib","Sonrotoclax&Zanubrutinib","Sorafenib","Sorafenib&Venetoclax","Tacrolimus","TAK-659","Thalidomide","Tirabrutinib","Trametinib","Trametinib&Venetoclax","U0126","U0126&Venetoclax","Umbralisib","Umbralisib&Venetoclax","Valproic acid","Vandetanib","Vandetanib&Vemurafenib","Vemurafenib","Venetoclax","Venetoclax&Zanubrutinib","Venetoclax&ZSTK474","Vincristine","WP1066","Zanubrutinib","ZSTK474"
"012",8.72813446,8.58554646,13.23235865,19.5490668,14.48805106,2.47336151,10.77937413,0,34.23011804,11.90278323,1.05432544,10.46860636,20.83212781,10.91728847,25.92807672,7.20791561,6.27506295,20.88962554,31.10840445,10.51142783,0,4.48951244,0,6.21992364,14.69783093,0,14.31039629,9.69375902,35.3584179,29.04103684,9.45710313,10.87962411,0,86.98184817,0,18.98844794,25.07737664,43.15950356,0,13.8298533,16.00702045,46.44924885,0,14.36733955,0,7.1806052,0,14.54983799,50.26567921,0.35542078,16.92963969,24.38126007,33.3755927,37.30751008,54.00532742,36.13813943,8.17402959,3.17684459,2.21219384,9.85627923,15.81733037,37.09475222,17.32078032,19.11408551,0,0.03348592,2.54356794,20.7790457,7.25367151,12.8047943,20.05395257,10.17414383,9.13205698,5.18533137,0,8.97146193,0,0,0,47.79465574,4.40282631,8.64073426,0,16.51932836,17.24762903,20.91179797,14.30489655,20.38616896,33.72238476,45.36212378,2.45730856,23.64412158,0,2.90366549,18.22721323,26.15459075,1.13631548,29.17644102,25.2648696,21.71984278,0,65.95739517,29.44392232,21.10335581,12.54725396,18.99335612,12.36543819,12.83913528,12.49837866,14.80206371,0,3.90698704,23.08228524,16.17683781,8.89583414,23.34790041,2.29601577,23.35658829,14.11669284,11.68212022,25.21191157,0,20.95305017,0.65024506,6.60617994,23.00169517,11.18857585,59.42746932,64.68414345,23.01508451,41.43047342,24.28158196,27.68223658,3.3725875,25.32999977,17.08293131,41.10725541,31.15902814,0.98147356,5.52474076,13.00019514,13.54334073,30.80480687,68.80981179,0,19.28373703,0,28.7245141,9.84956997,31.05642237,24.23422892,48.4548764,13.53365993,7.11320804,46.92131228,34.51848102,28.99918389,23.84460349,33.2919005,7.65751326,28.85315172,2.75529785,6.84257309,0,1.56362974,21.57125293,45.45835477,0,30.47698343,0.08873838,23.21128622,0,13.71875191,14.12740957,3.49572059,5.593965,24.29199053,38.42682964,11.11530566,18.66508133,4.20546065,18.28095571
"014",9.20452623,28.83286797,4.49982567,0,27.98437623,14.18964321,25.09015447,0,35.62188208,12.46861017,8.17959218,8.80343482,17.95838936,14.29562942,0,32.24788135,11.96573738,35.53673466,27.97143323,8.89274817,0,10.21732111,0,6.55972144,10.34069757,0.1677318,13.96144432,17.7312975,37.53849178,28.44661636,1.45943318,14.82899233,39.0088428,85.84414054,0,21.12841314,0,44.07821841,2.7333001,7.11352865,20.08425721,46.72611488,0,19.06646144,11.06245476,4.75048868,6.68655368,30.90476928,47.43441671,5.77609407,9.03426332,27.90371761,32.5556133,30.57354306,50.36152573,27.96156241,16.8397664,18.65922977,14.49447955,14.17034086,15.06956061,48.38149589,28.08632609,31.30008186,9.27200328,7.13803357,0,27.37449768,17.26188453,20.3440354,38.5050085,23.78538208,18.13168512,11.21333305,3.49292997,16.77174582,7.89643987,0,20.24561667,54.51071244,0,12.61864903,0,15.03366365,24.74108395,25.48883413,17.82743863,16.52788753,33.33604825,49.13575362,6.53368368,30.85444525,21.5476041,16.6596443,19.4223548,20.123189,11.37758846,33.61629762,38.01919538,15.34543739,6.73462339,69.34622134,23.08739485,16.95335885,18.34562381,25.09513666,20.46630839,5.01547368,22.24032833,9.02801971,0,8.40540362,21.3278501,29.72896881,2.88943718,38.50458254,12.430455,0,4.11931014,3.94418855,30.8007631,5.84685608,20.69118049,0,4.51640266,23.45814458,27.74235359,63.03273557,65.24434686,25.40820612,44.39717157,15.77831252,28.64228189,13.64621881,34.26917323,22.65688968,47.09097065,25.33622639,3.54121104,4.94027857,13.01789541,16.76335582,44.46065545,72.30154968,0.54305158,28.61340051,0,33.47720028,18.06314583,33.03332399,31.62985923,48.47460049,4.29825089,21.15925271,51.44104327,46.36289288,24.19154928,34.41482919,31.35823753,3.52919526,27.94956628,0.74426223,7.40689273,0,0,27.96861211,43.29881288,5.67882179,30.01403396,0,30.57465961,0,22.49849187,22.91593861,3.53352009,27.74782022,32.95493621,48.43684353,19.78875101,9.46698804,8.24297778,39.82463554
"015",6.89149835,16.06798123,7.69698484,5.29381393,13.83195527,14.82807638,13.44153183,7.21457116,29.7388806,13.0206646,9.14736339,16.62976572,13.29860258,6.70768938,9.8631754,19.9577533,2.92855421,17.34787628,16.10692402,5.70568931,0,8.08131152,0,0,9.70985692,0,7.90210308,0.35933284,29.66923622,21.22395312,6.62590635,10.54110258,24.97408966,85.27680091,5.42333902,14.47341653,14.85680861,33.58754466,0,7.43091269,6.77342531,42.45364929,18.18638201,15.16650442,1.03895835,1.82347247,0,16.84674526,33.12197529,3.60277501,0,20.9428851,26.99605101,26.73946088,46.19646828,31.07428805,8.98132599,10.05109153,10.88890235,10.30241346,14.61896155,32.69857417,25.55988102,31.8693284,0,8.82225058,1.72320744,0,0,7.11826248,34.59226019,17.53223371,2.56219555,5.69636175,2.83140358,18.46899243,0,0,23.21876416,40.86900599,7.07032437,15.64654654,6.80202867,10.77368581,18.38638903,15.15704996,9.02232848,8.58472921,31.43461015,44.65782328,0.37774112,17.79399598,21.95793901,15.3275028,23.51314835,10.58781731,11.88978526,31.71093538,26.23881354,11.0374037,2.83996815,67.97682246,25.35973419,13.1117364,18.30009719,15.19086112,8.14396631,0,17.30935062,9.23631211,3.0327439,0,15.34065793,28.71032754,8.82487922,36.56436977,13.30838956,26.02608518,14.83584318,9.78699682,32.41213495,10.36371173,10.79827479,0.08203836,7.08958005,18.71490053,15.50154364,63.41578456,64.21591403,17.9276334,29.11750776,19.57875698,36.8608334,7.11346614,20.86100326,18.65072048,35.73478168,25.71034898,4.37881175,1.89617245,16.40329067,21.73596465,31.40503017,75.13253243,8.20706715,22.4178416,8.15188464,41.03189556,16.02307313,31.66822051,18.12819237,49.75249829,17.51918573,24.34060824,52.67225175,34.99656082,31.27614776,28.32266645,22.80298183,12.44629686,23.22468642,9.08757344,6.15725568,0,11.94009387,27.06296377,37.61851623,7.68524168,29.37610231,11.70371898,27.41041502,0,25.38939878,19.62248676,11.25913523,21.39105294,25.93102988,43.61247548,33.92006651,20.1703479,17.16897655,24.86541589
"016",21.0459131,22.56415604,12.41795416,0,24.18314336,25.91107284,21.04998266,4.42560153,43.62381564,28.34748876,23.82589607,26.41989453,24.56905972,9.70418749,18.61034559,47.825644,13.94008086,32.6869591,33.02338022,10.89920918,1.9211677,13.72667601,2.82495709,5.65867814,23.22010305,5.55827337,19.51546872,23.95293484,50.64242301,43.57405742,22.74122342,12.27992589,45.35966925,87.23422176,3.72039037,21.7707181,20.8386311,47.40106056,0,6.49323559,13.55188553,40.98127703,18.42579591,18.46152089,4.59473328,10.30188343,6.58858203,20.79342072,54.59561539,6.32644879,11.00201868,35.35663018,40.76478562,41.22491757,62.69878532,43.48103461,9.47642462,8.14945492,12.796292,18.40966462,17.23641791,49.90514578,32.6546065,39.0942325,0,0,10.36355856,23.6717793,21.61408905,29.62175933,54.62182694,34.89201287,6.83873522,3.89531281,5.19815223,18.40569643,3.48325272,2.77843622,24.50765122,41.188111,6.62596417,32.28161775,11.65640753,17.65898255,25.87073625,21.83141267,12.14481506,10.31312827,33.25103672,49.53319809,13.59011427,35.83725718,29.18158031,19.2832758,27.64193999,17.56999331,18.13825045,31.2804621,41.05353291,18.2553825,0,63.49276429,22.33915858,18.80959881,16.79496435,17.77794218,7.59463697,0.25948404,25.72774574,4.8231047,8.19921635,0,10.25825683,31.52643278,12.57882708,36.7328484,22.200015,43.12526092,12.23295685,7.49426537,29.20599381,5.68441265,12.77245597,6.688916,14.88706129,13.22666768,27.63561832,63.85699529,61.29383922,16.64787054,44.69454488,17.61925146,45.31065048,10.59714056,33.73456511,13.23889083,43.47898016,11.00810369,0.61365124,2.44553319,2.00035526,17.01674323,40.7883854,78.39803443,4.19946282,34.30888221,0,29.418135,7.90803932,40.36802091,9.68852294,48.07341761,3.87658219,40.96756205,68.26388881,64.55742552,53.43666778,59.65578335,47.5687095,6.77334388,28.73571864,3.55248137,9.72748308,0,4.91843037,26.36410103,54.50196197,6.60768649,33.28429131,7.64224194,36.53959581,0,17.69749662,18.5419262,1.94450331,23.77255796,36.96295799,51.71368951,47.97214831,11.42665366,13.48893644,38.67169663
"018",19.05047289,26.76890523,11.74729248,0,12.07343806,11.80469613,8.67108273,9.20215559,21.05513376,7.23477036,4.14282438,11.87791125,8.48221894,4.18764475,8.49987655,44.43382584,5.28545399,30.68429543,18.71177913,4.6616469,0,17.87174561,0,0,10.21316906,6.94911247,11.80369694,5.04257226,45.10438596,35.9663439,4.71391836,9.6860197,27.20288691,88.37438621,6.85359037,10.21134356,16.17452117,40.62245633,0,7.59536761,5.93920493,40.6664097,7.54345063,10.1951094,7.76477294,6.16802637,0.05218848,11.4850294,41.37421283,3.55476585,0,27.13524046,25.92476335,21.26656778,40.56760879,20.7919147,11.39491634,7.16825722,9.96399143,10.09887281,12.38949681,35.46399011,14.22412972,13.12652299,0,0,0,16.16627542,10.38970087,10.69790551,21.43333482,14.28137453,2.56100951,13.23851033,4.15322102,11.20025129,0,1.47153496,13.04891885,53.61353812,6.70224301,16.81124574,0,12.66216535,6.35107798,14.92549734,12.24254824,5.07143702,23.17321453,40.46528578,3.10993483,32.65881575,15.60071404,12.80945549,13.92833348,9.13562508,4.80263231,18.1728176,35.56451246,8.59360807,0,63.50298347,23.804611,10.97074612,16.65264712,13.2085254,10.58795189,0,18.4643234,9.26668939,11.92165272,0.23999816,15.03362761,26.15305357,6.87102012,27.26854449,13.39704015,39.03078112,13.74335213,8.77121899,19.93426464,6.67055375,6.16154808,2.54580099,3.51004997,8.34845491,26.1670729,60.2083138,62.19576898,16.19526585,39.2957286,18.10073287,41.08261024,10.36294989,27.94099355,13.90371669,36.67471822,16.03045075,3.98811338,2.70195573,3.62327396,12.99838105,32.79782885,72.98994694,5.46737853,28.78016974,0,25.5957936,7.21081936,36.82993903,7.54175515,40.19310135,2.83010532,39.61511771,57.49443239,48.64657074,38.8869485,45.93981682,42.19617553,2.7628241,26.57549969,10.1263398,6.46124353,0,5.50551261,18.64793716,43.4457993,2.72711151,31.27732258,2.08085435,26.29912147,0,18.78900194,21.49493972,4.7992389,30.92110022,32.97427509,50.95687155,25.03839587,19.50022783,15.46252016,20.79184653
"019",28.87172299,30.35344493,12.49137553,16.66063004,24.33480708,21.12842027,20.62341357,14.18449128,25.04727189,19.82042037,15.56811037,22.75980381,19.81570617,7.28174985,20.03335763,70.13960458,10.24984443,52.7229053,36.72354924,6.5743222,7.45272686,7.04237953,0,8.21808612,12.12784439,11.33955846,18.64404224,16.10832792,68.87692244,48.64878417,11.25889177,10.25434993,59.5155713,89.00533102,12.06550583,13.13249208,21.21717664,57.21541824,0,4.48167748,1.42571173,46.30564731,28.11259553,14.96786893,2.21939696,20.24899314,1.19278983,11.01703252,70.83557755,5.0562949,9.72539922,50.7931293,25.66083764,27.69750793,64.99743484,24.22503913,6.27388561,8.86607108,16.17915869,7.72039097,28.62974184,65.41815691,54.77371395,58.1617498,0,8.9073326,8.76181183,43.06248716,20.76349157,26.96206191,63.94169472,26.36723692,0,3.38768598,10.74387187,14.76037197,5.94206481,4.24796622,13.71913701,50.36078271,13.63124243,34.11846378,19.68028859,24.28353244,29.80818478,33.81893841,27.46130016,19.59753425,50.81161341,62.72111903,18.359358,64.61251642,37.97015309,18.34654499,25.51995925,11.99485154,26.55444155,33.7430724,53.71548512,13.70660243,0,66.99661723,25.3259463,23.81909439,23.27934494,15.73045823,5.91670403,0,55.13332727,4.80182318,11.07226531,0,4.84834721,51.07758444,4.3616433,46.50357725,13.02580474,57.94868575,15.95370106,9.47671179,31.41864628,13.93161364,11.40277637,10.8366261,16.87840162,24.96056968,42.98335774,56.77677435,61.73710558,14.35178077,70.98521802,21.58110458,54.54566312,6.72426482,49.68359105,12.13871669,66.674937,6.12684923,5.09554253,0,5.20761235,14.0817891,63.43726811,80.70427368,2.98734998,58.12011117,4.06343682,39.14721561,10.39773013,62.84038943,3.15228111,50.01370227,8.38915103,64.4441932,72.217259,76.84438807,70.49154667,73.38209299,71.45167077,6.41624179,54.13436184,7.00820268,7.94478814,0,0,22.4119992,75.99280365,3.10190822,54.21638397,5.62945578,54.55485238,0,11.9324189,16.16028806,3.19167806,55.01730924,63.48387963,71.01033474,41.59635669,16.7653146,13.30377805,35.54492056
"020",40.9852794,35.54069847,14.68334612,23.21690897,28.3724872,21.98606424,28.8917152,23.66608768,29.27561701,30.85612492,28.53526705,23.66950819,24.10910621,15.6837257,22.60910333,84.5850471,20.09715533,67.21360399,41.98573011,5.63646011,4.46458761,4.16613623,6.1454846,0,11.92545656,4.32741095,19.27201213,27.906293,84.845482,61.2473253,23.81384224,11.35715613,70.07233778,90.43881637,4.71247349,19.09295119,32.66958865,65.17059894,0,7.60772335,5.78396431,36.09378591,19.43038281,16.56316381,6.73009576,28.47626546,1.82399295,12.01016204,72.30070661,9.16818121,17.72241185,60.01807331,29.86961469,32.93243441,69.31359258,30.94147254,12.87769212,3.47248415,9.3403955,20.51481873,27.70050887,62.7407204,41.01867521,38.82641084,4.76131919,2.00340661,9.25886348,36.19114908,22.93664835,35.79520873,72.9933994,34.46879219,6.06776042,3.51382425,16.01830536,12.89810194,0,1.64845516,15.00571345,47.09247378,11.41156975,39.57392791,28.40563229,28.57437904,32.59051386,31.76595809,25.41595316,21.32656353,50.23857837,56.98276627,22.04612584,68.27493492,38.06913136,25.26353596,23.78935334,15.85550357,16.77396047,35.8106522,63.9978939,28.61029641,0,58.95626622,18.38909805,18.58292159,12.32389516,11.41907368,8.21125621,0,40.43751756,6.07377078,11.66327991,0,0,43.65570552,3.67334995,49.93865551,11.70671962,69.93876651,3.327839,16.23437828,27.53640245,11.61568129,10.10933279,9.25830414,5.59557831,18.57846685,51.23756272,58.35604226,54.23605167,15.44427673,71.84765844,25.79520566,68.75098037,10.02911186,58.93128056,11.22299259,69.42418481,0,3.81961937,0.32870792,1.06976962,12.05827106,61.18940766,75.6948169,2.33682188,59.59300734,0,42.56149641,11.3591389,67.26150627,0.58781733,44.31622757,3.60916913,77.21686776,82.46702512,83.203324,82.5657855,82.03869055,85.15265198,1.80281013,57.26374294,9.04328883,8.07712927,0,11.70878213,19.58084251,72.30959061,0.21355246,60.32928059,6.08230498,63.65680293,2.80393761,20.276699,21.19157455,0,56.74238792,64.45513126,74.04107223,44.19107719,9.39838903,25.22625152,43.65849552
"021",12.33681071,20.87003667,0.56107182,0,20.17952496,11.64030382,11.92042087,16.37597319,22.67638191,5.62606877,9.17189882,9.15324984,13.57258609,7.93293206,15.20629112,35.61204311,0.959023,28.00483687,23.42014933,0,0,5.6109229,0,18.62081298,9.25460088,0,0,0,31.69761669,19.50434309,3.2836039,6.72755672,27.10741682,84.8649994,5.39801657,14.96949084,14.79951314,36.46985076,0.2961343,10.94804638,9.58599894,43.384236,10.27897349,11.69279797,4.04588809,1.23241648,0,13.79516175,44.25593225,0,4.84087924,29.80006524,13.17809083,13.49001369,43.01919626,18.44138695,13.57684362,5.86499131,0.66003774,12.4003727,12.81070853,27.20925332,19.43923886,26.0754958,0,3.10632077,0,16.32000959,5.93941184,10.86975251,37.89568159,21.68259192,4.5394625,3.39741943,3.69581015,6.17458442,0.72606103,0,15.7020871,46.24358936,4.26701553,13.49062938,0,13.85272628,14.45317717,28.71825113,9.20148862,10.82062391,37.74449783,51.45944272,6.48105174,25.45436101,27.26625987,5.45514265,20.9830207,14.57777496,7.27445813,32.37512343,35.89006432,12.46189168,0,59.83562326,29.21217889,21.44529764,24.3113626,22.51930761,10.55028775,1.62401779,24.79107807,3.99850495,9.32669644,0,19.3409687,35.75158308,10.99782363,35.64847011,8.92093158,24.38746082,2.85105333,12.94478366,34.09113096,7.78303956,11.25999547,1.16153558,4.96090098,18.49910416,20.45896183,55.48541687,53.99571877,19.37455474,51.06853925,21.63673191,38.82966567,0.61690863,34.43685932,12.95121915,40.29951541,20.2981332,0,1.89535414,6.96281193,17.72127538,41.896863,72.80108373,5.99405108,32.87541752,0,37.80468209,8.73424306,40.79517519,9.27717563,42.55266818,7.27747905,29.0254446,42.77223409,41.28506771,35.25804031,41.13509067,35.2710429,9.4329787,34.7420471,4.71369249,7.69866157,0,0,22.22319935,47.1679894,3.34978385,36.83607749,9.53877617,26.08517202,0,18.85957636,16.26892081,7.18735018,33.30755422,26.33893592,45.28535182,29.41661789,13.01209281,0,25.02300797
"022",29.43817434,26.04062669,13.0851403,10.28226056,14.74682146,14.664007,12.80114459,0,28.38835317,17.7986562,9.40218207,12.44366319,15.98144467,9.95539227,15.37600482,41.5436631,7.51856506,34.05697096,16.38605198,6.2306492,0,14.11339739,3.34185129,2.32297545,23.32351073,5.98374746,10.56635066,3.46563689,44.11326179,36.47813849,5.19442707,8.91930867,38.78727808,89.30700503,10.03002607,11.82518452,15.0497555,40.28830428,0,7.40887533,9.21780134,39.44465286,16.26329733,7.87445988,4.46672079,5.22783802,0.30674182,14.70772847,46.86322644,4.37403936,9.14708011,33.06611372,27.75559034,36.32736921,53.58251413,29.44919838,6.17134089,10.62586517,14.91876158,15.02900639,14.9632668,42.85323646,18.28168486,9.38338579,1.0686554,0,0,19.0121353,8.95277343,12.92771471,39.03518987,14.6740418,5.96610485,4.53978602,4.00820074,6.81400081,4.98730672,0,10.72112632,40.17244901,10.79455337,21.0191837,12.11845394,18.9458634,13.05296221,20.04880809,19.33928256,14.3374662,34.46677126,53.07446932,0,42.32422814,29.2565378,17.17779699,27.13053966,20.50537485,9.72819692,22.01053631,37.07556335,14.62018079,0,60.0226332,30.30035792,19.16078307,18.79782442,14.9276203,14.58184457,0,14.78031702,13.12080005,4.89903856,0,15.5956155,24.98544052,8.75341261,36.62916198,12.96765603,50.73197978,10.28063043,9.57619462,24.76312213,3.78693267,13.18564026,4.99897016,5.63821239,14.35102363,22.83877353,59.91605547,63.53623958,15.3859713,48.38777279,25.34361906,41.84770078,10.20505089,34.08051555,13.20769077,41.48472595,17.01708041,4.59513665,6.67833394,6.12734196,17.31870284,37.93724688,77.07840334,0,29.34117759,0,26.45317433,12.43125014,38.17041975,19.14639302,40.58113919,4.04467244,0,64.65891939,50.30398983,41.41174922,51.46511652,45.16169299,5.28540264,29.79843666,0,7.87635883,0,0,26.17759666,47.8045911,7.03326824,34.62230903,6.30010329,33.75678025,1.97540572,13.87786222,18.45731713,3.66985044,27.51124717,33.67412198,48.20430545,32.83726486,14.07550513,11.86599901,24.09316919
"025",8.04720693,22.00591275,7.59391574,0,19.80573882,21.23205951,12.38733925,9.9241822,27.35117404,15.73684312,11.98442897,12.99210228,9.1343596,3.6930814,11.30702172,21.92722676,5.75027216,17.33454079,19.65422938,7.20457691,0,12.14478346,0,1.35522026,8.26476812,0.35744938,16.2850683,7.85872433,38.34016229,26.14764076,16.67146174,2.1167669,24.12593943,76.06079787,0,11.50804454,17.89236089,35.78065765,0,2.07971403,5.28204852,45.80200237,4.56796521,9.12528704,3.54594639,7.07668476,1.24665167,14.80214599,29.19529856,0.87833372,0,20.11527073,31.59392799,29.19088674,50.18280233,24.33057013,15.23310412,4.50794252,5.83470462,10.47319388,7.59663146,31.10650327,10.90963903,5.85047656,1.64715041,4.0214163,7.91869042,26.41316658,17.37983142,17.81944902,42.37695635,25.08035598,15.74148818,7.54516356,5.48544628,12.9185931,2.57012967,0,22.6092567,47.63031733,9.39055984,23.32326432,0,13.78376884,12.95677434,12.97022391,9.7507163,6.90300636,36.13968782,24.00762342,3.83446542,23.09724638,12.88852203,20.53007987,13.53630116,7.40918874,2.3798296,20.42205829,31.81173625,8.7935965,0,63.62368085,20.26552463,11.76990664,6.3974799,14.12618932,11.09527216,6.19505775,3.82018089,11.66481436,10.09571904,0.81473219,15.00258576,16.72256789,10.9416811,25.47657068,11.90285726,25.45768105,12.88888764,1.76005253,32.35547415,9.48245179,14.18035728,1.08390758,11.56226052,8.96076918,8.9123893,59.43955772,61.51137052,13.70461802,34.23577649,17.60577588,33.25248104,8.47585663,16.6276194,10.06943542,24.33512031,20.26371982,6.26786828,3.98941513,3.95694554,17.35886002,23.51352161,80.52334901,0,15.35364801,0,38.43257157,2.09360804,24.0612671,14.79699515,32.46156492,0,21.02328113,56.3717922,47.13371589,35.52613513,41.74788744,32.91187161,4.39986796,16.33955662,10.4446193,5.5043613,0,2.18109441,18.93086962,31.79001915,1.95690482,14.42699917,5.66676006,24.68824695,0,14.35149818,18.68836052,5.67352358,21.06626425,26.75351624,44.85759843,20.61289586,12.66127391,15.91312875,27.8665178
"026",54.7360668,26.87071908,56.82353918,59.16761117,20.65571435,15.76074157,19.96573791,8.391303,36.69609715,23.99238895,18.48291862,19.89411291,19.10703325,18.33859508,13.03914526,48.83843312,6.44367922,45.48799344,22.09540143,33.54531585,0,12.90540837,50.12855733,57.03878488,41.10543056,54.34157385,60.46077098,7.13687464,56.67062344,44.92072022,14.07760829,55.38487384,53.66810822,95.20884222,41.34727456,7.74768276,20.73136525,52.46451994,0,5.89291357,13.65830642,45.48169206,12.01409733,17.56425031,10.82746646,6.33508954,0,18.04785479,61.32916911,0,19.32093528,51.65413329,27.22608202,37.33762605,64.20642694,33.07577526,6.24920504,8.25226721,3.21893331,23.65989724,10.14292785,45.87762762,28.45104616,20.6121946,0,0,2.57276189,23.864738,12.35973917,4.6875292,50.68161682,6.23951938,3.34453617,10.25094656,11.57272377,17.45074802,9.61230787,0,22.37328305,47.65207253,16.64375402,20.39935537,7.07796493,12.73180295,7.94627554,18.24441802,11.18238931,9.23015545,29.65293919,48.14139293,6.58057971,46.9547123,23.10621959,13.23907914,21.4635749,18.61806541,10.17830278,23.7899524,35.42969917,8.88395096,0,64.37161177,17.86604732,12.07875962,15.5259285,23.12855729,4.68303697,0,18.19382899,2.63271142,7.35580636,0.81796476,9.78258393,25.13560321,10.11744516,46.22244966,0,40.51891865,0,15.07069808,19.85426586,6.78683927,12.89654913,6.28729329,3.67249898,19.9576295,42.21207776,57.54671825,56.88070573,11.92573657,55.28219513,7.85599452,49.89403783,5.73109728,44.85205132,13.59750055,60.55174003,13.42254436,4.61385604,2.96512977,6.2034233,15.16251811,48.1946292,76.84118351,0,39.76040825,0.56201376,32.64686008,2.9621407,55.57514067,9.97434337,48.24131787,3.78891675,69.73717208,69.28589726,67.01762429,57.21514451,61.39878054,60.01243634,5.43833051,46.35251809,0,5.1206038,0,1.29508768,19.81329717,68.13834016,5.27107513,50.66954932,2.02988166,47.14155296,0,13.26941347,17.07808255,2.87536558,38.55551736,46.59973534,54.90765877,20.68012246,8.53060801,6.71909916,31.38608893
